512,0,0.09287441947173895,0.03852971950650347,0.10878426003792688,0.03058787693004231,0.05459174653453714,-0.053844153946487984,0.04311594175148646,0.05445781582970721,0.022171446025790898,0.14670614052452308,0.1657425393406933,0.09678851132821743,-0.010869077284924438,0.02445204177608161,0.03216612372945678,0.06274482956141277,-0.025216797078346197,-0.0013182218216639075,0.23072992163962483,-0.002833153046957374,0.0712616056959058,-0.03474793892372293,-0.02549149144961593,-0.013320715099273624,-0.0116973612020795,0.024734483119781308,-0.019005917311763806,0.012539377004295166,-0.05488039565295692,0.0573531540888319,0.023239911034530856,0.17043186154053888,-0.024206314959495302,0.010138499542946756,-0.005081112074368747,-0.024701102915901347,0.03883101166781236,0.06309996902319331,0.014750260849217585,0.07624109817077966,0.04099680530276224,0.08444744737063241,0.04534464960363539,0.055024638158892566,0.08411080770653354,0.08061233430015542,0.006402887700830632,-0.006460841896262165,0.04220014920096998,0.04395285499751952,-0.006200434990037219,0.05070568822164563,-0.02367799280487622,0.061882194372437374,0.06881527991302847,-0.08122004366774621,0.04211454987086391,0.0342784053005317,-0.02335119178824094,0.037333527955352996,0.01372971619561449,0.04643218825509543,0.049705092316035364,0.07439099445096754,-0.021123127827734,0.040911217200451794,-0.0038908136517875227,-0.12828163053793776,0.04952206413449934,0.07495807856100606,0.03380691242165261,0.03330938061501636,0.002558339204521566,0.012459197410736417,-0.00969728088661624,0.01526309644773334,0.008945476664707314,0.07974317571136126,-0.03247060223980633,0.022500222215026552,0.001661811966414724,0.04743002565058051,0.07213230272892615,-0.005457054614329509,0.012571799265177897,0.07444395297136785,0.08293896723874578,0.019802327009063894,0.0684787822332242,0.011606834253951655,0.02975669389379201,-0.08904755588832702,-0.0032173380537521726,0.026129207882040276,-0.002255830742636994,0.019628523186478418,0.10807425907864371,0.021210945796010305,0.07609699654034936,-0.016717519133354772,0.0078895819463779,0.005185343998178858,0.10219517715528596,0.014375940747585046,0.00587273816721686,0.04037193700407882,-0.07599316728672154,-0.004794928129446192,0.07558079060431655,-0.05011249166047599,0.034808920611493495,0.006239168303201443,-0.024592224844761517,0.1048443541778753,-0.04101013357153502,0.07156017168279424,0.07329168132598529,0.07909749208627376,0.05478128616243507,-0.04611088526378536,0.12697413332393095,0.09669471206705214,0.07648506905564835,-0.023261907628212414,0.11126788067938904,0.022892720794685264,0.09091226683518183,0.1036375561909815,0.01644532618701319,0.09959682088517607,0.014881432995938233,0.0350852360444953,-0.011355724719338874,-0.008887044230215985,0.051409203232075526,0.08356755236123715,-0.002852885951204146,-0.05733501447789231,0.0156315361776357,0.07649300394098978,0.007219155651131144,0.12358072547781426,0.10933524896431172,0.0020428567729940477,0.005847731840876086,0.036446948933504725,-0.025546220770380997,0.026305471262542016,0.047772785203391586,-0.005838118530794717,0.04882434257842846,-0.015095301834780219,0.04161079876945794,0.07970724023533615,0.09605841571939074,0.08664412888167512,0.0857544765197714,0.05196968544669414,0.05180042490779803,0.06602117188550154,0.16058535568014945,0.036783781820347215,-0.006911998562674035,-0.011536577135027929,0.023683945903217374,-0.02394602153276904,0.009474220576440833,-0.033743308409857994,-0.028634078065120715,0.07102014831073206,0.017599016817115985,0.1675890390201408,0.09110122877657456,-0.005060846432329252,-0.03929482566763869,0.005302876200217554,0.05922741043229925,0.009654944355227017,0.05326819604143653,0.07045246245232423,0.013206511991552507,-0.0664679589645423,0.06749926804044004,0.012619663497276272,0.022873371069407015,0.07063603985831537,-0.05203803880630167,0.02295523879616019,-0.08925087308754281,0.01332506959439777,0.15153133690641019,0.04079638732862807,0.00244028879823365,0.03489573619134653,0.056034099989470294,0.03595056713422888,-0.008487496399069065,0.0825061968778862,0.07311463115631292,0.027779804102814575,0.09141184181703044,-0.050391343503212685,0.0020968400486819213,0.09258310793397148,0.04445828610531612,-0.03097652454355496,0.028559776882917522,-0.009941531662956977,0.06140590747029933,-0.023313866077999915,0.020361729863532137,0.3216783856555208,0.02230937481714348,0.07442422918451448,0.010476594240994907,0.05611658161687131,0.05104452376878125,0.05350377024580836,-0.003946767711088836,0.03199063277384868,-0.009267924536285357,0.005744980848297142,-0.04419767183608738,0.0985819556062404,0.026886317843892643,0.050776420961352896,-0.02461987313186337,0.16624713741602862,-0.028998031698522043,0.06803680966998037,0.05618222107989764,-0.09383137762498234,-0.050125367924651755,0.0552164942565635,-0.06958367831128683,0.006527165415198472,0.0357970906621807,0.10046265784283025,0.18146854710923604,0.037656687717418605,0.05468858082500373,0.03703295089728098,0.07153288063236551,-0.04852168017322314,0.13770505672130673,-0.054820465338698054,0.10447517508709651,-0.03479713122959299,-0.031373272724271914,0.0033912421437472763,0.0875678809839834,-0.007127505719488448,0.0016475683531745524,0.07978151910203679,0.0610735604417648,-3.90144133642301E-4,0.04104490329201239,0.07305210893844259,0.07373726491702041,0.09425537567657581,0.09619828437001446,0.061774149523462815,0.023371662359051058,0.009032199360662038,0.01534747783146648,-0.03754585438774834,0.02971754019640014,0.047365464486736175,0.029587711697551037,-0.009306837337092578,0.03537204781099588,0.05418060217105423,0.2765901292627434,-0.03804797673404084,0.05497596711795977,4.5372501424257845E-4,0.03237457555235761,0.07372847400816539,0.053136600330624076,0.009349469677314839,-0.054851701329053794,0.06888632264097143,0.06449086789154525,-0.024121409757851632,-0.16478571858487476,-0.03167224150422092,0.10150167704788017,0.048766224648643525,0.05398884180075112,-0.01952893791504911,0.12682873891601115,0.006271608475851397,-0.01966915113046063,-0.024573560148373755,0.011814492070115206,-0.029827617675782837,0.05344538153820766,0.07309138404064637,0.031008629792717672,0.0223241891668852,0.03228188511794145,-0.02815534176526786,0.04445633289623367,-0.0580914174312237,0.018167244536585025,0.04526202227000827,0.2263986334695744,0.05951611070798383,0.035202137382928926,0.06542741454103651,0.09269982928609163,0.04749799556451198,0.0133997217907901,0.01150897223708076,0.05512478863928884,0.051747455130649975,0.06255624832245874,0.047853550395549886,-0.003934998007677233,-0.048668803183251105,0.09195232264597503,-0.03547368377738791,0.10970599908646818,0.09818871070548454,0.019797964220987018,0.0435942470544111,0.030139483575084367,0.013710343662431861,0.07632103705218717,0.004747616421682624,0.03234266832145341,-0.04843302546347739,-0.03377195544758291,0.1851099180284047,0.08199366002519454,-0.06114357533097446,0.0453551071449502,-0.03715641290519822,0.016195578660980408,0.015336097435684665,0.01855518830679609,0.007574798475694256,0.05909296867293013,-0.03823873487605601,-0.014082822011519076,0.03874426900490521,-0.0327965603093519,0.13953338417587507,0.0023155345619580575,0.01651479634244441,-0.016990315993688575,0.049690247696989716,0.06907123695175256,-0.07179608042137355,-0.01483132653815071,0.06049992119968469,0.05295249826479449,0.006538884168057201,0.009861508801189554,0.02227296791572032,0.018606430212456122,0.11456463624132796,0.017525456308874532,0.02050183974038911,0.057221987744090715,0.014009631650187482,-0.018034824459143117,0.021213921009283362,0.0918042811309887,0.037714998889325946,-2.2008580302767316E-4,-0.007682192814150932,0.06715110144560071,0.13069036129454759,0.03413411913449113,0.042202992019752965,0.027179886796609466,0.03801108611210876,0.1135504826458768,0.004200870979969181,0.02426531612513605,-0.01966299216326342,-0.03656576310032633,0.04098228439436396,-0.03219391317017622,0.026262597437604982,0.06834693626612909,0.040801904928819896,0.12424801110027449,-0.028843409933507477,0.031579489991617055,-0.0076174906558739725,0.16333843936858866,0.04412466978403014,0.01647286652970898,-0.04582061817945265,0.021347940662200998,0.09472714795902153,0.009135781178797082,0.0026173866584657665,-0.022000044860016017,0.034234087121613695,0.02000469471594187,0.07019182572852155,-0.01578841727712564,0.09743468375543302,-0.02526689000922438,-0.0430636533625186,0.017553413314848422,0.013353511213853498,0.04216025483021453,0.016141381761694554,0.04494534460540116,0.028545810518547817,0.05167529668138958,0.04841659076935311,0.14987171092746965,0.024724513808512278,0.03997940278181558,-0.011987289188390716,-0.05918798427173794,0.011990947518052554,0.0645841222450271,0.1254661555975224,0.03554644095909859,0.007283024906977428,-0.002776687416774609,-0.010147140064634633,-0.015309806012046574,8.498126623227734E-4,0.027148897144510326,-0.011053283070513415,0.03189145406525117,0.11765544571064682,0.06362385531284791,-0.019354604419142978,0.04757696238713764,-0.024772415978332928,0.03286221661035133,-0.037533224080046605,0.09398359128808423,0.027929735524646577,-0.0073193355431379545,0.0999395921082696,0.06645410839915467,0.03602125255336993,-0.007751438229277224,0.04957091447688329,0.07262117879569684,0.028751386172370406,0.04473824090994923,0.07171514294868056,-0.0011210294422730896,-0.018477418457110595,-0.06013563369219998,-0.015153640611751664,0.09908755081891649,-0.0013590489754624147,0.04495384857786963,-0.04849439012524041,-0.025067985367836845,0.048884004431969705,0.07098867841131938,0.10020749486537275,-0.005628709216128571,0.04738068919418132,0.13880718473238954,-0.012876145104041122,0.12369710998775382,0.07634033793840758,0.04286646680484907,-0.00953534392926954,0.06763011884554249,0.04862748431837271,-0.015063954200735762,0.033978511279216014,0.032558139849482026,0.04042260526056817,0.039953399906053275,0.030649786757798732,-0.03455453411468525,0.18287935306746536,-0.043220994839914706,-0.0583405570152357,-0.033062503734899766,0.029982593249933787,0.051978249242699455,0.03173656950025103,0.06388358065946834,-0.01810917065449335,-0.0179698108801301,-0.043039712639961626,0.05870383616768501,0.024505482457651533,0.11238166479437789,0.029167363390236307,0.0312489063737816,0.12877027620974846,-0.009455375575884621,-0.12650249863171142,0.025691611480746647,0.029738981968269792,0.06272354615064565,0.10165252498109252,-0.0274795193066718,0.09791377599510265,0.012597057183315339,0.04375674254488775,0.03582010963059892,0.06220250124784631,0.04197366772048049,0.11446692358654646
